year,month,corn_production,ammophos_price,ammosul_price,complete_price,urea_price,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,sealevelpressure,visibility,solarradiation,uvindex,severerisk,cloudcover,conditions,farmgate_corngrains_price,retail_corngrits_price,wholesale_corngrits_price
2025,1,3280.3197733284323,435.4593784288336,296.3578081078231,492.8674824245754,463.5573962490307,31.5572654299236,24.282155150702806,27.716778983990615,23.61028987373319,79.57635897004234,4.982894437990872,49.96184942296122,3.6616147659658225,30.921730954956956,16.867656952866923,1010.0520026541607,13.124714466310706,228.2952028923928,7.772774878392255,22.001874055166752,72.04617763947874,1.4305694472105337,7.510906799382042,13.036294056987344,12.024899929409116
2025,2,6279.685117424699,1322.3797336397802,725.9750362502273,1417.619653314483,1411.2416591611436,32.14837763245053,24.696552569884272,28.10261326613831,24.636511086619187,82.25622674740328,5.728687638485738,62.888431619478524,4.963264395218118,25.722517503907625,16.07065816883477,1008.9061703061589,10.701279227673126,210.74494477670305,7.484836875337152,23.38696063169391,74.95729470796596,1.7401419385477972,15.551683790782988,30.751264697080273,29.21145855784937
2025,3,5125.62533724535,647.0791854832969,386.32716018991414,696.7401269842521,670.7352238072599,31.73775750596933,24.501082826017132,27.937847798488963,24.162340312834996,80.84086758526693,5.24380088717291,54.23078457918973,3.869992236922002,29.067635421949205,15.392236433915627,1009.2489597527832,12.85354910389492,219.65616147461606,7.59125197986117,21.61518550817152,74.83117127450157,1.5168407999587679,8.935013770447824,16.186778218993254,15.058819307907129
2025,4,7127.3353141497355,1102.3404347035066,676.2311040993081,1246.3946027904312,1227.2530883761901,32.13325936913343,24.594512687180664,28.09014782751757,24.37894826735557,81.18223006568321,5.705164833046744,64.31199521812869,5.297536890111417,28.91721900710951,17.36524174968679,1009.2136472479464,9.078003418679259,195.22009550812618,7.066679001927042,21.413691978168004,71.69088536449772,1.7811809955102333,13.575406231946687,27.243721194765385,25.354688170114855
2025,5,5324.456339005788,1769.0879360752297,936.3975668341991,1883.3923168251058,1895.0922349172433,32.32601032530269,24.718532604661597,28.059404593318277,24.677759571122436,82.81847237258509,5.903272087004744,65.4885357095427,5.483558536574719,23.204455100111204,17.17409508408963,1009.141004197373,9.998963062348139,217.70884549185666,7.733973608205574,25.926989248095992,74.3159909047489,1.824087786473445,20.360849278813134,40.94776335084441,39.341892436246326
2025,6,2277.1225027152686,429.7221566541557,243.8833724670876,434.91797605130705,410.61788428983346,31.457303002519655,24.311916038878095,27.682085305149823,23.690676909288847,80.06404543350786,4.869533144170511,46.43744295485294,3.0903927230399972,29.236748872062947,15.626478591698572,1009.8946509823527,15.03467282666304,243.35465015019417,8.141859214762263,23.12112850405458,74.67289001864788,1.3361167317193257,7.3075849550323255,11.9032902454627,11.288690258890483
2025,7,2844.233802676492,404.91795095212,277.35675895294116,457.28726051619014,428.25217610760956,31.51723474782639,24.25037339713743,27.675933582001917,23.530664811999785,79.43670483734708,4.928042427630501,48.853704901721585,3.561941320920738,30.98786760426333,16.96539860880381,1010.1658981405893,13.399466550171041,231.6537903358394,7.850985932636405,22.231106788081377,71.91220934853777,1.4056120967456138,7.303834066500315,12.488441110561325,11.544794049334541
2025,8,4486.591980129771,459.1828143047096,296.790357824495,502.46273697772995,471.5288832268743,31.61386911225625,24.409656543495174,27.85379312951254,23.935535792121726,80.24622594864145,5.086398857054682,51.54564803531866,3.6100312796747005,30.224535890564766,15.621337479203476,1009.5082582956853,13.314671720582396,223.12573289952888,7.646229079361518,21.312089439446368,74.10176381275369,1.4531552289647713,7.246945493319913,12.48367459524843,11.458097441668656
2025,9,3616.1074201005395,365.28082131832343,189.2766452285141,337.8964067813031,309.2742242282584,31.46249830613745,24.46107931818406,27.839936030670575,24.07524679800952,80.8366648746441,4.926022934184793,46.88799637829857,2.789241057708921,28.54170524763373,13.674473852694746,1009.1848080301347,15.851944342300726,239.61082142774922,8.03441106705506,22.08286032868415,77.79275330505857,1.3224907248626536,5.983255308542766,8.93554535183523,8.41295503205663
2025,10,1838.3251269434113,453.55311780370903,251.78849531298692,457.14998627670866,434.9696564103142,31.445462746044686,24.289104796642174,27.645571344125095,23.632011643557316,80.0114407743764,4.845799831682534,45.866383168063294,3.071242479220217,29.029655410657313,15.829018784961363,1010.010268852337,15.163712935404988,246.64692464579548,8.227719071948371,23.566211781247205,74.48279742522959,1.3260648656746845,7.660693475995799,12.570754724881567,11.99989075851397
2025,11,5174.631379499566,492.34415608891504,258.52528698306924,475.83619196321524,447.24267365210835,31.60722419391021,24.59469312807572,27.99737636278099,24.410910104505017,81.49500966631955,5.127877169001678,50.72765926539614,3.0911223451536216,27.935609348973287,13.065459015561373,1008.7003155570096,15.0901790488291,228.95417075530077,7.790660397537806,21.396569662973775,78.80823773867178,1.4064863214652341,6.835335351467535,11.050614506733837,10.327784312431618
2025,12,5644.0282109762775,451.81630677406065,261.5879285685405,456.8933666609082,424.5007264661108,31.63138416439848,24.573704636910403,28.010093643666977,24.356816578792674,81.19870543036711,5.1559511349372045,51.942438790294545,3.29319362992635,28.93748246184572,13.560277496586366,1008.7722341679034,14.316380559854906,221.99286862118788,7.612680972781462,20.70377537762704,77.62942936404067,1.43863528352448,6.48495768002735,10.612720244991806,9.724159090173316
