year,month,corn_production,ammophos_price,ammosul_price,complete_price,urea_price,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,sealevelpressure,visibility,solarradiation,uvindex,severerisk,cloudcover,conditions,farmgate_corngrains_price,wholesale_corngrits_price,wholesale_corngrains_price
2026,1,435.57483688877255,1288.3142384927341,754.5083886110006,1430.6701264354851,1431.323490103634,32.1494828176056,24.613192411870834,28.06792133653942,24.43475486688058,81.52749310227698,5.85734978117442,64.20041465987538,5.359896988422918,27.082309096487506,17.31965888742627,1009.2271372580046,9.500121433906656,199.00849747125721,7.1809285416577495,20.437061583959803,72.74099600679318,1.78786165433511,13.235698362745097,25.381229684969412,16.85037594196382
2026,2,833.9071217355013,370.9265933449933,245.43529165821383,379.869028730689,369.14270140618464,31.530178605686093,24.46358431168563,27.90426775640468,24.093265907173475,80.57938971918638,5.1032794362599105,50.596617937389055,3.4710777970266804,34.28048177584789,14.687429567386687,1009.198983427146,13.930307225593879,221.81389030248647,7.558338410276036,11.727594837274182,76.72046654063433,1.4193280770771182,5.4948556267829645,8.295649905034225,4.501221188754812
2026,3,349.83154158358957,1133.8617883951665,673.5271323814231,1256.1750475762165,1250.2788714683775,31.956725841444072,24.414374484184798,27.827860080295977,23.93874743264486,80.6169632553416,5.3796005849300315,58.9340932625164,5.068192233027958,28.48437673952884,18.468669632117212,1009.9664187590982,10.183377702285952,214.26536129684064,7.531506709644532,20.075457359156985,70.90162227811726,1.6728647179950613,12.281295955362282,23.24380304385977,15.00059845299836
2026,4,93.3273608154559,1497.0934031390498,833.8070660947706,1658.7560787688853,1637.8570094160168,32.20940238232189,24.475301369331085,27.870448246767324,24.043640337477825,81.05358077345882,5.570498853966271,62.463225683568,5.236806030186358,25.325509838367253,18.82809067967719,1009.9711168182602,9.615024644208688,215.56293044450558,7.683307088631437,25.505183627543147,68.85482831342642,1.762798835712573,15.24939998835697,28.979215529000612,20.1246518706389
2026,5,774.8935893189337,233.19366152042494,102.53159678239172,200.1946368097997,158.03155965610495,31.470716586905628,24.486380072723186,27.896677485181392,24.101576252046243,80.71806608230337,4.905753130321173,46.34580433348901,2.2646173443079647,34.825971574782514,12.821519237228301,1009.0020840475934,16.48676004141487,238.77640041685208,8.021187843877016,13.283666221080694,77.18792155733547,1.2884119461060877,4.0939491648694,3.9204859556055,2.9619483544833543
2026,6,626.0737718776145,879.4977167544785,532.6215189089708,964.01739220335,961.9948388522462,31.87318521586699,24.547472782222503,27.99909791515357,24.289168923987347,81.10256497125236,5.536695984007096,58.3830260106497,4.588208797699906,30.3262012023701,16.218813394523863,1009.210421948978,11.331057898392373,207.84369155832428,7.310695504004343,16.308373209549018,74.58817256149399,1.6307690144925857,9.79555009744928,17.887214644046935,11.317259224000338
2026,7,433.42189349539694,792.7496153597895,439.47722655625694,850.618655947801,821.1210663147212,31.757289494778167,24.4055867072529,27.798735616268424,23.893598391563202,80.52385784186119,5.076706002479781,52.68961576100878,3.7482087830141495,30.78586547227414,16.35672364446185,1009.7560715595408,13.097311578823792,230.6726265927282,7.915012678454957,18.639679424019505,72.53564838310268,1.4905369724572495,9.210394069516383,15.61344726352263,10.596601796951745
2026,8,375.1006626035887,894.0584478929304,502.4184329042764,969.0174337969802,942.6807249278427,31.8082199711441,24.389684504831752,27.780562957424628,23.854320075140194,80.48069831080699,5.110205713875402,53.903319482544475,4.043711167740241,30.069947640866502,17.039239859002237,1009.8980068054692,12.428529196044906,228.80782519927925,7.883875067823567,19.525636691590194,71.69778198824355,1.5293491378027255,10.143606349672552,17.7830536693441,11.96963755654383
2026,9,416.9469926896272,732.8684781949196,428.4619499974506,789.7900924964633,766.0453336268183,31.661781751272567,24.29385026360918,27.674693375952266,23.630076468751284,79.9955601808377,4.873829628359985,50.94295512644044,3.9132798372827438,31.51209405825371,17.43451035434856,1010.1908148349999,12.791084412031637,233.94622959089793,7.964913724679775,17.780999986757934,71.55528488696405,1.4620160475996542,8.954034567214421,15.41415357019855,9.813624149079885
2026,10,509.8923653180391,968.1745278983653,523.3560198764753,1046.1725951640328,1020.2225712736254,31.976864979496842,24.630109635875428,28.065024133369604,24.446872370713137,81.56307236780125,5.5948063119940485,58.27685929435347,3.965516343038985,29.134285492895316,14.931921053821895,1008.9220980662861,12.554572052826074,215.48792705635879,7.578933727883879,19.451520806123312,74.50836273555689,1.6096108755181575,10.278560038480464,17.844967689470423,12.745955837780002
2026,11,303.80364696437755,1336.5004321170563,720.9077361062882,1465.9903787933436,1440.1309599485248,32.210838248508225,24.65896763389689,28.088006877875287,24.498710158461193,81.81881083973886,5.81379879086451,62.85215834280439,4.620651804488375,26.221215930439655,16.150527451330106,1009.0672830934409,10.985567712049374,210.32990834581142,7.53567891341504,23.518268845673674,72.36719276793002,1.7375243792496278,13.431752671348079,24.646999214907055,17.78943033754996
2026,12,277.2700342878961,887.4577938271832,495.0742863572232,960.74587514015,928.742712812098,31.755364386674685,24.291654396089264,27.657000836478673,23.601698326824007,80.06283934106577,4.891872559279861,51.85456915830423,3.9560587023651124,30.180880399504133,17.8070804827409,1010.3133828843573,12.607097024696031,236.94725121378724,8.093471292349875,20.385186287207034,70.24923925030566,1.4884703238736066,10.268389755846329,17.916148546253226,12.045135386387358
